date,station_code,period_window,year,month,dow,PM2.5,NO2,CO,NO,NOX_final,PM2.5_AB_imputed,NO2_AB_imputed,CO_AB_imputed,NO_AB_imputed,NOX_final_AB_imputed
2024-03-08 09:00:00,CE,baseline_MarJul2024,2024,3,4,32.0,,,,,False,False,False,False,False
2024-03-08 10:00:00,CE,baseline_MarJul2024,2024,3,4,35.0,,,,,False,False,False,False,False
2024-03-08 11:00:00,CE,baseline_MarJul2024,2024,3,4,30.0,,,,,False,False,False,False,False
2024-03-08 12:00:00,CE,baseline_MarJul2024,2024,3,4,24.0,,,,,False,False,False,False,False
2024-03-08 13:00:00,CE,baseline_MarJul2024,2024,3,4,18.0,,,,,False,False,False,False,False
2024-03-08 14:00:00,CE,baseline_MarJul2024,2024,3,4,17.0,,,,,False,False,False,False,False
2024-03-08 15:00:00,CE,baseline_MarJul2024,2024,3,4,15.0,,,,,False,False,False,False,False
2024-03-08 16:00:00,CE,baseline_MarJul2024,2024,3,4,13.0,,,,,False,False,False,False,False
2024-03-08 17:00:00,CE,baseline_MarJul2024,2024,3,4,14.0,,,,,False,False,False,False,False
2024-03-08 18:00:00,CE,baseline_MarJul2024,2024,3,4,15.0,,,,,False,False,False,False,False
2024-03-08 19:00:00,CE,baseline_MarJul2024,2024,3,4,15.0,,,,,False,False,False,False,False
2024-03-08 20:00:00,CE,baseline_MarJul2024,2024,3,4,18.0,,,,,False,False,False,False,False
2024-03-08 21:00:00,CE,baseline_MarJul2024,2024,3,4,14.0,,,,,False,False,False,False,False
2024-03-08 22:00:00,CE,baseline_MarJul2024,2024,3,4,15.0,,,,,False,False,False,False,False
2024-03-08 23:00:00,CE,baseline_MarJul2024,2024,3,4,15.0,,,,,False,False,False,False,False
2024-03-09 00:00:00,CE,baseline_MarJul2024,2024,3,5,16.0,,,,,False,False,False,False,False
2024-03-09 01:00:00,CE,baseline_MarJul2024,2024,3,5,20.0,,,,,False,False,False,False,False
2024-03-09 02:00:00,CE,baseline_MarJul2024,2024,3,5,20.0,,,,,False,False,False,False,False
2024-03-09 03:00:00,CE,baseline_MarJul2024,2024,3,5,10.0,,,,,False,False,False,False,False
2024-03-09 04:00:00,CE,baseline_MarJul2024,2024,3,5,7.0,,,,,False,False,False,False,False
2024-03-09 05:00:00,CE,baseline_MarJul2024,2024,3,5,8.0,,,,,False,False,False,False,False
2024-03-09 06:00:00,CE,baseline_MarJul2024,2024,3,5,9.0,,,,,False,False,False,False,False
2024-03-09 07:00:00,CE,baseline_MarJul2024,2024,3,5,11.0,,,,,False,False,False,False,False
2024-03-09 08:00:00,CE,baseline_MarJul2024,2024,3,5,10.0,,,,,False,False,False,False,False
2024-03-09 09:00:00,CE,baseline_MarJul2024,2024,3,5,12.0,,,,,False,False,False,False,False
2024-03-09 10:00:00,CE,baseline_MarJul2024,2024,3,5,14.0,,,,,False,False,False,False,False
2024-03-09 11:00:00,CE,baseline_MarJul2024,2024,3,5,14.0,,,,,False,False,False,False,False
2024-03-09 12:00:00,CE,baseline_MarJul2024,2024,3,5,13.0,,,,,False,False,False,False,False
2024-03-09 13:00:00,CE,baseline_MarJul2024,2024,3,5,10.0,,,,,False,False,False,False,False
2024-03-09 14:00:00,CE,baseline_MarJul2024,2024,3,5,10.0,,,,,False,False,False,False,False
2024-03-09 15:00:00,CE,baseline_MarJul2024,2024,3,5,9.0,,,,,False,False,False,False,False
2024-03-09 16:00:00,CE,baseline_MarJul2024,2024,3,5,10.0,,,,,False,False,False,False,False
2024-03-09 17:00:00,CE,baseline_MarJul2024,2024,3,5,9.0,,,,,False,False,False,False,False
2024-03-09 18:00:00,CE,baseline_MarJul2024,2024,3,5,8.0,,,,,False,False,False,False,False
2024-03-09 19:00:00,CE,baseline_MarJul2024,2024,3,5,8.0,,,,,False,False,False,False,False
2024-03-09 20:00:00,CE,baseline_MarJul2024,2024,3,5,7.0,,,,,False,False,False,False,False
2024-03-09 21:00:00,CE,baseline_MarJul2024,2024,3,5,6.0,,,,,False,False,False,False,False
2024-03-09 22:00:00,CE,baseline_MarJul2024,2024,3,5,6.0,,,,,False,False,False,False,False
2024-03-09 23:00:00,CE,baseline_MarJul2024,2024,3,5,20.62,,,,,True,False,False,False,False
2024-03-10 00:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 01:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 02:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 03:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 04:00:00,CE,baseline_MarJul2024,2024,3,6,4.0,,,,,False,False,False,False,False
2024-03-10 05:00:00,CE,baseline_MarJul2024,2024,3,6,4.0,,,,,False,False,False,False,False
2024-03-10 06:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 07:00:00,CE,baseline_MarJul2024,2024,3,6,4.0,,,,,False,False,False,False,False
2024-03-10 08:00:00,CE,baseline_MarJul2024,2024,3,6,4.0,,,,,False,False,False,False,False
2024-03-10 09:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 10:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 11:00:00,CE,baseline_MarJul2024,2024,3,6,5.0,,,,,False,False,False,False,False
2024-03-10 12:00:00,CE,baseline_MarJul2024,2024,3,6,6.0,,,,,False,False,False,False,False
2024-03-10 13:00:00,CE,baseline_MarJul2024,2024,3,6,7.0,,,,,False,False,False,False,False
2024-03-10 14:00:00,CE,baseline_MarJul2024,2024,3,6,7.0,,,,,False,False,False,False,False
2024-03-10 15:00:00,CE,baseline_MarJul2024,2024,3,6,8.0,,,,,False,False,False,False,False
2024-03-10 16:00:00,CE,baseline_MarJul2024,2024,3,6,8.0,,,,,False,False,False,False,False
2024-03-10 17:00:00,CE,baseline_MarJul2024,2024,3,6,20.0,,,,,True,False,False,False,False
