station,date,iaqi_pm25,iaqi_o3,iaqi_co,iaqi_no2,aqi
CE,2024-05-10,,101.0,34.0,34.0,101.0
CE,2024-05-11,,44.0,34.0,15.0,44.0
CE,2024-05-12,,97.0,34.0,20.0,97.0
CE,2024-05-13,,61.0,38.0,42.0,61.0
CE,2024-05-14,,93.0,33.0,33.0,93.0
CE,2024-05-15,,58.0,33.0,25.0,58.0
CE,2024-05-16,,200.0,35.0,23.0,200.0
CE,2024-05-17,,146.0,34.0,27.0,146.0
CE,2024-05-18,,151.0,34.0,37.0,151.0
CE,2024-05-19,,80.0,33.0,22.0,80.0
CE,2024-05-20,,87.0,35.0,29.0,87.0
CE,2024-05-21,,84.0,11.0,29.0,84.0
CE,2024-05-22,,154.0,11.0,29.0,154.0
CE,2024-05-23,,185.0,24.0,25.0,185.0
CE,2024-05-24,,156.0,31.0,34.0,156.0
CE,2024-05-25,,129.0,14.0,30.0,129.0
CE,2024-05-26,,129.0,12.0,21.0,129.0
CE,2024-05-27,,46.0,15.0,26.0,46.0
CE,2024-05-28,,100.0,15.0,32.0,100.0
CE,2024-05-29,,49.0,31.0,12.0,49.0
CE,2024-05-30,,44.0,26.0,25.0,44.0
CE,2024-05-31,,51.0,11.0,19.0,51.0
CE,2024-06-01,,46.0,12.0,14.0,46.0
CE,2024-06-02,,41.0,12.0,25.0,41.0
CE,2024-06-03,,84.0,15.0,28.0,84.0
CE,2024-06-04,,108.0,16.0,32.0,108.0
CE,2024-06-05,,161.0,14.0,45.0,161.0
CE,2024-06-06,,61.0,11.0,14.0,61.0
CE,2024-06-07,,87.0,17.0,24.0,87.0
CE,2024-06-08,,54.0,22.0,25.0,54.0
CE,2024-06-09,,132.0,23.0,30.0,132.0
CE,2024-06-10,,49.0,25.0,25.0,49.0
CE,2024-06-11,,90.0,27.0,31.0,90.0
CE,2024-06-12,,47.0,26.0,29.0,47.0
CE,2024-06-13,,45.0,9.0,24.0,45.0
CE,2024-06-14,,46.0,9.0,25.0,46.0
CE,2024-06-15,,37.0,7.0,18.0,37.0
CE,2024-06-16,,37.0,7.0,12.0,37.0
CE,2024-06-17,,35.0,7.0,9.0,35.0
CE,2024-06-18,,41.0,6.0,8.0,41.0
CE,2024-06-19,,28.0,7.0,11.0,28.0
CE,2024-06-20,,27.0,6.0,12.0,27.0
CE,2024-06-21,,25.0,6.0,24.0,25.0
CE,2024-06-22,,23.0,8.0,23.0,23.0
CE,2024-06-23,,31.0,8.0,21.0,31.0
CE,2024-06-24,,38.0,7.0,24.0,38.0
CE,2024-06-25,,32.0,7.0,17.0,32.0
CE,2024-06-26,,67.0,8.0,19.0,67.0
CE,2024-06-27,,38.0,7.0,21.0,38.0
CE,2024-06-28,,43.0,8.0,20.0,43.0
CE,2024-06-29,,35.0,7.0,15.0,35.0
CE,2024-06-30,,20.0,5.0,9.0,20.0
CE,2024-07-01,,19.0,6.0,15.0,19.0
CE,2024-07-02,,31.0,7.0,20.0,31.0
CE,2024-07-03,,37.0,7.0,16.0,37.0
CE,2024-07-04,,67.0,7.0,24.0,67.0
CE,2024-07-05,,77.0,7.0,19.0,77.0
CE,2024-07-06,,40.0,6.0,21.0,40.0
CE,2024-07-07,,44.0,6.0,20.0,44.0
CE,2024-07-08,,87.0,7.0,33.0,87.0
CE,2024-07-09,,49.0,9.0,34.0,49.0
CE,2024-07-10,,31.0,7.0,26.0,31.0
CE,2024-07-11,,25.0,8.0,20.0,25.0
CE,2024-07-12,,23.0,6.0,14.0,23.0
CE,2024-07-13,,29.0,6.0,13.0,29.0
CE,2024-07-14,,44.0,6.0,13.0,44.0
CE,2024-07-15,,61.0,7.0,20.0,61.0
CE,2024-07-16,,77.0,7.0,21.0,77.0
CE,2024-07-17,,44.0,7.0,18.0,44.0
CE,2024-07-18,,39.0,8.0,24.0,39.0
CE,2024-07-19,,42.0,9.0,22.0,42.0
CE,2024-07-20,,40.0,9.0,24.0,40.0
CE,2024-07-21,,42.0,7.0,17.0,42.0
CE,2024-07-22,,33.0,7.0,20.0,33.0
CE,2024-07-23,,43.0,7.0,18.0,43.0
CE,2024-07-24,,25.0,9.0,23.0,25.0
CE,2024-07-25,,31.0,9.0,31.0,31.0
CE,2024-07-26,,41.0,11.0,47.0,47.0
CE,2024-07-27,,100.0,9.0,18.0,100.0
CE,2024-07-28,,45.0,6.0,17.0,45.0
CE,2024-07-29,,36.0,7.0,15.0,36.0
CE,2024-07-30,,21.0,6.0,,21.0
CE,2024-07-31,,,,,
CE,2024-08-01,,,,,
CE,2024-08-02,,,,,
CE,2024-08-03,,,,,
CE,2024-08-04,,,,,
CE,2024-08-05,,,,,
CE,2024-08-06,,,,,
CE,2024-08-07,,,,,
CE,2024-08-08,,,,,
CE,2024-08-09,,,,,
CE,2024-08-10,,,,,
CE,2024-08-11,,,,,
CE,2024-08-12,,,,,
CE,2024-08-13,,,,,
CE,2024-08-14,,,,,
CE,2024-08-15,,,,,
CE,2024-08-16,,,,,
CE,2024-08-17,,,,,
CE,2024-08-18,,,,,
CE,2024-08-19,,,,,
CE,2024-08-20,,,,,
CE,2024-08-21,,,,,
CE,2024-08-22,,,,,
CE,2024-08-23,,,,,
CE,2024-08-24,,,,,
CE,2024-08-25,,,,,
CE,2024-08-26,,,,,
CE,2024-08-27,,,,,
CE,2024-08-28,,,,,
CE,2024-08-29,,,,,
CE,2024-08-30,,,,,
CE,2024-08-31,,,,,
CE,2024-09-01,,,,,
CE,2024-09-02,,,,,
CE,2024-09-03,,,,,
CE,2024-09-04,,,,,
CE,2024-09-05,,,,,
CE,2024-09-06,,,,,
CE,2024-09-07,,,,,
CE,2024-09-08,,,,,
CE,2024-09-09,,,,,
CE,2024-09-10,,,,,
CE,2024-09-11,,,,,
CE,2024-09-12,,,,,
CE,2024-09-13,,,,,
CE,2024-09-14,,,,,
CE,2024-09-15,,,,,
CE,2024-09-16,,,,,
CE,2024-09-17,,,,,
CE,2024-09-18,,,,,
CE,2024-09-19,,,,,
CE,2024-09-20,,,,,
CE,2024-09-21,,,,,
CE,2024-09-22,,,,,
CE,2024-09-23,,,,,
CE,2024-09-24,,,,,
CE,2024-09-25,,,,,
CE,2024-09-26,,,,,
CE,2024-09-27,,,,,
CE,2024-09-28,,,,,
CE,2024-09-29,,,,,
CE,2024-09-30,,,,,
CE,2024-10-01,,,,,
CE,2024-10-02,,,,,
CE,2024-10-03,,,,,
CE,2024-10-04,,,,,
CE,2024-10-05,,,,,
CE,2024-10-06,,,,,
CE,2024-10-07,,,,,
CE,2024-10-08,,,,,
CE,2024-10-09,,,,,
CE,2024-10-10,,,,,
CE,2024-10-11,,,,,
CE,2024-10-12,,,,,
CE,2024-10-13,,,,,
CE,2024-10-14,,,,,
CE,2024-10-15,,,,,
CE,2024-10-16,,,,,
CE,2024-10-17,,,,,
CE,2024-10-18,,,,,
CE,2024-10-19,,,,,
CE,2024-10-20,,,,,
CE,2024-10-21,,,,,
CE,2024-10-22,,,,,
CE,2024-10-23,,,,,
CE,2024-10-24,,,,,
CE,2024-10-25,,,,,
CE,2024-10-26,,,,,
CE,2024-10-27,,,,,
CE,2024-10-28,,,,,
CE,2024-10-29,,,,,
CE,2024-10-30,,,,,
CE,2024-10-31,,,,,
CE,2024-11-01,,,,,
CE,2024-11-02,,,,,
CE,2024-11-03,,,,,
CE,2024-11-04,,,,,
CE,2024-11-05,,,,,
CE,2024-11-06,,,,,
CE,2024-11-07,,,,,
CE,2024-11-08,,,,,
CE,2024-11-09,,,,,
CE,2024-11-10,,,,,
CE,2024-11-11,,,,,
CE,2024-11-12,,,,,
CE,2024-11-13,,,,,
CE,2024-11-14,,,,,
CE,2024-11-15,,,,,
CE,2024-11-16,,,,,
CE,2024-11-17,,,,,
CE,2024-11-18,,,,,
CE,2024-11-19,,,,,
CE,2024-11-20,,,,,
CE,2024-11-21,,,,,
CE,2024-11-22,,,,,
CE,2024-11-23,,,,,
CE,2024-11-24,,,,,
CE,2024-11-25,,,,,
CE,2024-11-26,,,,,
CE,2024-11-27,,,,,
CE,2024-11-28,,,,,
CE,2024-11-29,,,,,
CE,2024-11-30,,,,,
CE,2024-12-01,,,,,
CE,2024-12-02,,,,,
CE,2024-12-03,,,,,
CE,2024-12-04,,,,,
CE,2024-12-05,,,,,
CE,2024-12-06,,,,,
CE,2024-12-07,,,,,
CE,2024-12-08,,,,,
CE,2024-12-09,,,,,
CE,2024-12-10,,,,,
CE,2024-12-11,,,,,
CE,2024-12-12,,,,,
CE,2024-12-13,,,,,
CE,2024-12-14,,,,,
CE,2024-12-15,,,,,
CE,2024-12-16,,,,,
CE,2024-12-17,,,,,
CE,2024-12-18,,,,,
CE,2024-12-19,,,,,
CE,2024-12-20,,,,,
CE,2024-12-21,,,,,
CE,2024-12-22,,,,,
CE,2024-12-23,,,,,
CE,2024-12-24,,,,,
CE,2024-12-25,,,,,
CE,2024-12-26,,,,,
CE,2024-12-27,,,,,
CE,2024-12-28,,,,,
CE,2024-12-29,,,,,
CE,2024-12-30,,,,,
CE,2024-12-31,,,,,
CE,2025-01-01,,41.0,24.0,21.0,41.0
CE,2025-01-02,,28.0,30.0,36.0,36.0
CE,2025-01-03,,27.0,31.0,44.0,44.0
CE,2025-01-04,,32.0,30.0,46.0,46.0
CE,2025-01-05,,37.0,31.0,44.0,44.0
CE,2025-01-06,,30.0,23.0,17.0,30.0
CE,2025-01-07,,32.0,20.0,27.0,32.0
CE,2025-01-08,,31.0,23.0,28.0,31.0
CE,2025-01-09,,19.0,27.0,30.0,30.0
CE,2025-01-10,,12.0,25.0,28.0,28.0
CE,2025-01-11,,26.0,24.0,25.0,26.0
CE,2025-01-12,,33.0,30.0,34.0,34.0
CE,2025-01-13,,37.0,23.0,29.0,37.0
CE,2025-01-14,,36.0,26.0,46.0,46.0
CE,2025-01-15,,18.0,27.0,38.0,38.0
CE,2025-01-16,,21.0,25.0,35.0,35.0
CE,2025-01-17,,19.0,31.0,55.0,55.0
CE,2025-01-18,,44.0,33.0,49.0,49.0
CE,2025-01-19,,37.0,25.0,37.0,37.0
CE,2025-01-20,,32.0,23.0,28.0,32.0
CE,2025-01-21,,19.0,23.0,25.0,25.0
CE,2025-01-22,,29.0,26.0,34.0,34.0
CE,2025-01-23,,37.0,31.0,38.0,38.0
CE,2025-01-24,,46.0,26.0,35.0,46.0
CE,2025-01-25,,42.0,31.0,58.0,58.0
CE,2025-01-26,,61.0,35.0,49.0,61.0
CE,2025-01-27,,32.0,31.0,34.0,34.0
CE,2025-01-28,,12.0,31.0,20.0,31.0
CE,2025-01-29,,26.0,35.0,50.0,50.0
CE,2025-01-30,,29.0,35.0,43.0,43.0
CE,2025-01-31,,44.0,33.0,50.0,50.0
CE,2025-02-01,,44.0,31.0,47.0,47.0
CE,2025-02-02,,126.0,33.0,44.0,126.0
CE,2025-02-03,,143.0,33.0,40.0,143.0
CE,2025-02-04,,49.0,35.0,33.0,49.0
CE,2025-02-05,,50.0,35.0,41.0,50.0
CE,2025-02-06,,126.0,38.0,41.0,126.0
CE,2025-02-07,,90.0,39.0,72.0,90.0
CE,2025-02-08,,129.0,38.0,42.0,129.0
CE,2025-02-09,,51.0,36.0,44.0,51.0
CE,2025-02-10,,38.0,35.0,34.0,38.0
CE,2025-02-11,,41.0,38.0,32.0,41.0
CE,2025-02-12,,48.0,38.0,39.0,48.0
CE,2025-02-13,,34.0,34.0,25.0,34.0
CE,2025-02-14,,8.0,40.0,36.0,40.0
CE,2025-02-15,,29.0,48.0,86.0,86.0
CE,2025-02-16,,47.0,34.0,28.0,47.0
CE,2025-02-17,,36.0,35.0,43.0,43.0
CE,2025-02-18,,51.0,41.0,96.0,96.0
CE,2025-02-19,,30.0,10.0,53.0,53.0
CE,2025-02-20,,21.0,7.0,21.0,21.0
CE,2025-02-21,,26.0,7.0,36.0,36.0
CE,2025-02-22,,11.0,,27.0,27.0
CE,2025-02-23,,44.0,,42.0,44.0
CE,2025-02-24,,100.0,7.0,68.0,100.0
CE,2025-02-25,,84.0,11.0,54.0,84.0
CE,2025-02-26,,140.0,14.0,47.0,140.0
CE,2025-02-27,,46.0,12.0,49.0,49.0
CE,2025-02-28,,37.0,10.0,33.0,37.0
CE,2025-03-01,,80.0,12.0,45.0,80.0
CE,2025-03-02,,42.0,11.0,25.0,42.0
CE,2025-03-03,,45.0,14.0,33.0,45.0
CE,2025-03-04,,30.0,11.0,35.0,35.0
CE,2025-03-05,,,24.0,49.0,49.0
CE,2025-03-06,,48.0,11.0,36.0,48.0
CE,2025-03-07,,80.0,19.0,58.0,80.0
CE,2025-03-08,,50.0,16.0,50.0,50.0
CE,2025-03-09,,50.0,12.0,16.0,50.0
CE,2025-03-10,,61.0,15.0,35.0,61.0
CE,2025-03-11,,166.0,18.0,55.0,166.0
CE,2025-03-12,,80.0,16.0,50.0,80.0
CE,2025-03-13,,97.0,16.0,42.0,97.0
CE,2025-03-14,,54.0,17.0,43.0,54.0
CE,2025-03-15,,71.0,5.0,24.0,71.0
CE,2025-03-16,,74.0,6.0,14.0,74.0
CE,2025-03-17,,64.0,11.0,37.0,64.0
CE,2025-03-18,,97.0,12.0,55.0,97.0
CE,2025-03-19,,44.0,11.0,41.0,44.0
CE,2025-03-20,,44.0,8.0,15.0,44.0
CE,2025-03-21,,61.0,12.0,43.0,61.0
CE,2025-03-22,,84.0,16.0,41.0,84.0
CE,2025-03-23,,108.0,16.0,39.0,108.0
CE,2025-03-24,,51.0,16.0,28.0,51.0
CE,2025-03-25,,37.0,15.0,21.0,37.0
CE,2025-03-26,,30.0,18.0,24.0,30.0
CE,2025-03-27,,22.0,18.0,25.0,25.0
CE,2025-03-28,,122.0,17.0,32.0,122.0
CE,2025-03-29,,159.0,18.0,46.0,159.0
CE,2025-03-30,,51.0,17.0,30.0,51.0
CE,2025-03-31,,101.0,17.0,30.0,101.0
CE,2025-04-01,,47.0,17.0,28.0,47.0
CE,2025-04-02,,156.0,18.0,41.0,156.0
CE,2025-04-03,,126.0,17.0,40.0,126.0
CE,2025-04-04,,122.0,18.0,44.0,122.0
CE,2025-04-05,,49.0,17.0,24.0,49.0
CE,2025-04-06,,43.0,14.0,12.0,43.0
CE,2025-04-07,,54.0,15.0,25.0,54.0
CE,2025-04-08,,126.0,14.0,29.0,126.0
CE,2025-04-09,,156.0,17.0,56.0,156.0
CE,2025-04-10,,122.0,16.0,53.0,122.0
CE,2025-04-11,,84.0,17.0,39.0,84.0
CE,2025-04-12,,84.0,16.0,38.0,84.0
CE,2025-04-13,,122.0,15.0,31.0,122.0
CE,2025-04-14,,90.0,18.0,44.0,90.0
CE,2025-04-15,,50.0,16.0,25.0,50.0
CE,2025-04-16,,54.0,15.0,12.0,54.0
CE,2025-04-17,,87.0,16.0,28.0,87.0
CE,2025-04-18,,112.0,16.0,31.0,112.0
CE,2025-04-19,,50.0,16.0,16.0,50.0
CE,2025-04-20,,71.0,15.0,17.0,71.0
CE,2025-04-21,,87.0,15.0,37.0,87.0
CE,2025-04-22,,34.0,16.0,13.0,34.0
CE,2025-04-23,,33.0,17.0,18.0,33.0
CE,2025-04-24,,36.0,17.0,20.0,36.0
CE,2025-04-25,,31.0,17.0,14.0,31.0
CE,2025-04-26,,31.0,17.0,14.0,31.0
CE,2025-04-27,,50.0,16.0,16.0,50.0
CE,2025-04-28,,47.0,17.0,18.0,47.0
CE,2025-04-29,,46.0,17.0,21.0,46.0
CE,2025-04-30,,112.0,18.0,25.0,112.0
CE,2025-05-01,,46.0,18.0,20.0,46.0
CE,2025-05-02,,64.0,18.0,25.0,64.0
CE,2025-05-03,,37.0,17.0,24.0,37.0
CE,2025-05-04,,30.0,9.0,26.0,30.0
CE,2025-05-05,,38.0,9.0,12.0,38.0
CE,2025-05-06,,122.0,11.0,23.0,122.0
CE,2025-05-07,,61.0,10.0,26.0,61.0
CE,2025-05-08,,40.0,10.0,12.0,40.0
CE,2025-05-09,,49.0,9.0,28.0,49.0
CE,2025-05-10,,67.0,9.0,27.0,67.0
CE,2025-05-11,,97.0,8.0,22.0,97.0
CE,2025-05-12,,179.0,9.0,36.0,179.0
CE,2025-05-13,,204.0,15.0,60.0,204.0
CE,2025-05-14,,206.0,14.0,72.0,206.0
CE,2025-05-15,,206.0,14.0,42.0,206.0
CE,2025-05-16,,136.0,16.0,43.0,136.0
CE,2025-05-17,,42.0,16.0,30.0,42.0
CE,2025-05-18,,80.0,12.0,16.0,80.0
CE,2025-05-19,,161.0,12.0,24.0,161.0
CE,2025-05-20,,47.0,12.0,25.0,47.0
CE,2025-05-21,,40.0,12.0,24.0,40.0
CE,2025-05-22,,108.0,11.0,26.0,108.0
CE,2025-05-23,,49.0,12.0,15.0,49.0
CE,2025-05-24,,97.0,14.0,24.0,97.0
CE,2025-05-25,,74.0,11.0,14.0,74.0
CE,2025-05-26,,118.0,14.0,25.0,118.0
CE,2025-05-27,,44.0,12.0,27.0,44.0
CE,2025-05-28,,37.0,12.0,16.0,37.0
CE,2025-05-29,,112.0,12.0,19.0,112.0
CE,2025-05-30,,40.0,16.0,27.0,40.0
CE,2025-05-31,,42.0,15.0,23.0,42.0
CE,2025-06-01,,67.0,15.0,26.0,67.0
CE,2025-06-02,,44.0,15.0,25.0,44.0
CE,2025-06-03,,97.0,15.0,16.0,97.0
CE,2025-06-04,,44.0,15.0,24.0,44.0
CE,2025-06-05,,34.0,14.0,14.0,34.0
CE,2025-06-06,,37.0,14.0,15.0,37.0
CE,2025-06-07,,77.0,14.0,18.0,77.0
CE,2025-06-08,,64.0,14.0,19.0,64.0
CE,2025-06-09,,74.0,15.0,21.0,74.0
CE,2025-06-10,,38.0,19.0,13.0,38.0
CE,2025-06-11,,51.0,20.0,20.0,51.0
CE,2025-06-12,,108.0,20.0,18.0,108.0
CE,2025-06-13,,58.0,20.0,23.0,58.0
CE,2025-06-14,,44.0,17.0,12.0,44.0
CE,2025-06-15,,39.0,16.0,10.0,39.0
CE,2025-06-16,,50.0,18.0,20.0,50.0
CE,2025-06-17,,44.0,16.0,19.0,44.0
CE,2025-06-18,,44.0,16.0,24.0,44.0
CE,2025-06-19,,32.0,15.0,9.0,32.0
CE,2025-06-20,,31.0,15.0,9.0,31.0
CE,2025-06-21,,25.0,15.0,7.0,25.0
CE,2025-06-22,,28.0,14.0,7.0,28.0
CE,2025-06-23,,29.0,14.0,10.0,29.0
CE,2025-06-24,,31.0,14.0,11.0,31.0
CE,2025-06-25,,37.0,15.0,12.0,37.0
CE,2025-06-26,,40.0,15.0,15.0,40.0
CE,2025-06-27,,37.0,15.0,10.0,37.0
CE,2025-06-28,,38.0,15.0,10.0,38.0
CE,2025-06-29,,29.0,14.0,5.0,29.0
CE,2025-06-30,,22.0,15.0,14.0,22.0
NE,2020-01-01,96.0,,,,96.0
NE,2020-01-02,57.0,,,,57.0
NE,2020-01-03,40.0,,,,40.0
NE,2020-01-04,63.0,,,,63.0
NE,2020-01-05,119.0,,,,119.0
NE,2020-01-06,117.0,,,,117.0
NE,2020-01-07,41.0,,,,41.0
NE,2020-01-08,56.0,,,,56.0
NE,2020-01-09,103.0,,,,103.0
NE,2020-01-10,115.0,,,,115.0
NE,2020-01-11,40.0,,,,40.0
NE,2020-01-12,77.0,,,,77.0
NE,2020-01-13,111.0,,,,111.0
NE,2020-01-14,139.0,,,,139.0
NE,2020-01-15,137.0,,,,137.0
NE,2020-01-16,79.0,,,,79.0
NE,2020-01-17,62.0,,,,62.0
NE,2020-01-18,72.0,,,,72.0
NE,2020-01-19,36.0,,,,36.0
NE,2020-01-20,37.0,,,,37.0
NE,2020-01-21,38.0,,,,38.0
NE,2020-01-22,77.0,,,,77.0
NE,2020-01-23,89.0,,,,89.0
NE,2020-01-24,53.0,,,,53.0
NE,2020-01-25,87.0,,,,87.0
NE,2020-01-26,93.0,,,,93.0
NE,2020-01-27,64.0,,,,64.0
NE,2020-01-28,54.0,,,,54.0
NE,2020-01-29,46.0,,,,46.0
NE,2020-01-30,62.0,,,,62.0
NE,2020-01-31,79.0,,,,79.0
NE,2020-02-01,72.0,,,,72.0
NE,2020-02-02,99.0,,,,99.0
NE,2020-02-03,97.0,,,,97.0
NE,2020-02-04,85.0,,,,85.0
NE,2020-02-05,54.0,,,,54.0
NE,2020-02-06,49.0,,,,49.0
NE,2020-02-07,78.0,,,,78.0
NE,2020-02-08,63.0,,,,63.0
NE,2020-02-09,89.0,,,,89.0
NE,2020-02-10,86.0,,,,86.0
NE,2020-02-11,66.0,,,,66.0
NE,2020-02-12,71.0,,,,71.0
NE,2020-02-13,64.0,,,,64.0
NE,2020-02-14,70.0,,,,70.0
NE,2020-02-15,88.0,,,,88.0
NE,2020-02-16,149.0,,,,149.0
NE,2020-02-17,79.0,,,,79.0
NE,2020-02-18,77.0,,,,77.0
NE,2020-02-19,55.0,,,,55.0
NE,2020-02-20,41.0,,,,41.0
NE,2020-02-21,60.0,,,,60.0
NE,2020-02-22,53.0,,,,53.0
NE,2020-02-23,92.0,,,,92.0
NE,2020-02-24,85.0,,,,85.0
NE,2020-02-25,50.0,,,,50.0
NE,2020-02-26,26.0,,,,26.0
NE,2020-02-27,46.0,,,,46.0
NE,2020-02-28,59.0,,,,59.0
NE,2020-02-29,,,,,
NE,2020-03-01,78.0,,,,78.0
NE,2020-03-02,65.0,,,,65.0
NE,2020-03-03,96.0,,,,96.0
NE,2020-03-04,62.0,,,,62.0
NE,2020-03-05,20.0,,,,20.0
NE,2020-03-06,52.0,,,,52.0
NE,2020-03-07,42.0,,,,42.0
NE,2020-03-08,64.0,,,,64.0
NE,2020-03-09,63.0,,,,63.0
NE,2020-03-10,68.0,,,,68.0
NE,2020-03-11,76.0,,,,76.0
NE,2020-03-12,68.0,,,,68.0
NE,2020-03-13,72.0,,,,72.0
NE,2020-03-14,97.0,,,,97.0
NE,2020-03-15,74.0,,,,74.0
NE,2020-03-16,57.0,,,,57.0
NE,2020-03-17,64.0,,,,64.0
NE,2020-03-18,64.0,,,,64.0
NE,2020-03-19,71.0,,,,71.0
NE,2020-03-20,59.0,,,,59.0
NE,2020-03-21,60.0,,,,60.0
NE,2020-03-22,68.0,,,,68.0
NE,2020-03-23,80.0,,,,80.0
NE,2020-03-24,67.0,,,,67.0
NE,2020-03-25,72.0,,,,72.0
NE,2020-03-26,87.0,,,,87.0
NE,2020-03-27,75.0,,,,75.0
NE,2020-03-28,74.0,,,,74.0
NE,2020-03-29,59.0,,,,59.0
NE,2020-03-30,77.0,,,,77.0
NE,2020-03-31,60.0,,,,60.0
NE,2020-04-01,62.0,,,,62.0
NE,2020-04-02,76.0,,,,76.0
NE,2020-04-03,79.0,,,,79.0
NE,2020-04-04,49.0,,,,49.0
NE,2020-04-05,62.0,,,,62.0
NE,2020-04-06,65.0,,,,65.0
NE,2020-04-07,66.0,,,,66.0
NE,2020-04-08,75.0,,,,75.0
NE,2020-04-09,76.0,,,,76.0
NE,2020-04-10,65.0,,,,65.0
NE,2020-04-11,79.0,,,,79.0
NE,2020-04-12,63.0,,,,63.0
NE,2020-04-13,52.0,,,,52.0
NE,2020-04-14,60.0,,,,60.0
NE,2020-04-15,59.0,,,,59.0
NE,2020-04-16,43.0,,,,43.0
NE,2020-04-17,66.0,,,,66.0
NE,2020-04-18,66.0,,,,66.0
NE,2020-04-19,66.0,,,,66.0
NE,2020-04-20,68.0,,,,68.0
NE,2020-04-21,133.0,,,,133.0
NE,2020-04-22,131.0,,,,131.0
NE,2020-04-23,81.0,,,,81.0
NE,2020-04-24,107.0,,,,107.0
NE,2020-04-25,113.0,,,,113.0
NE,2020-04-26,61.0,,,,61.0
NE,2020-04-27,63.0,,,,63.0
NE,2020-04-28,82.0,,,,82.0
NE,2020-04-29,58.0,,,,58.0
NE,2020-04-30,56.0,,,,56.0
NE,2020-05-01,39.0,,,,39.0
NE,2020-05-02,66.0,,,,66.0
NE,2020-05-03,66.0,,,,66.0
NE,2020-05-04,75.0,,,,75.0
NE,2020-05-05,99.0,,,,99.0
NE,2020-05-06,52.0,,,,52.0
NE,2020-05-07,60.0,,,,60.0
NE,2020-05-08,65.0,,,,65.0
NE,2020-05-09,55.0,,,,55.0
NE,2020-05-10,83.0,,,,83.0
NE,2020-05-11,47.0,,,,47.0
NE,2020-05-12,56.0,,,,56.0
NE,2020-05-13,61.0,,,,61.0
NE,2020-05-14,65.0,,,,65.0
NE,2020-05-15,105.0,,,,105.0
NE,2020-05-16,84.0,,,,84.0
NE,2020-05-17,62.0,,,,62.0
NE,2020-05-18,57.0,,,,57.0
NE,2020-05-19,68.0,,,,68.0
NE,2020-05-20,87.0,,,,87.0
NE,2020-05-21,117.0,,,,117.0
NE,2020-05-22,78.0,,,,78.0
NE,2020-05-23,78.0,,,,78.0
NE,2020-05-24,68.0,,,,68.0
NE,2020-05-25,70.0,,,,70.0
NE,2020-05-26,47.0,,,,47.0
NE,2020-05-27,61.0,,,,61.0
NE,2020-05-28,67.0,,,,67.0
NE,2020-05-29,45.0,,,,45.0
NE,2020-05-30,68.0,,,,68.0
NE,2020-05-31,57.0,,,,57.0
NE,2020-06-01,40.0,,,,40.0
NE,2020-06-02,42.0,,,,42.0
NE,2020-06-03,50.0,,,,50.0
NE,2020-06-04,51.0,,,,51.0
NE,2020-06-05,56.0,,,,56.0
NE,2020-06-06,53.0,,,,53.0
NE,2020-06-07,44.0,,,,44.0
NE,2020-06-08,54.0,,,,54.0
NE,2020-06-09,68.0,,,,68.0
NE,2020-06-10,55.0,,,,55.0
NE,2020-06-11,60.0,,,,60.0
NE,2020-06-12,60.0,,,,60.0
NE,2020-06-13,63.0,,,,63.0
NE,2020-06-14,60.0,,,,60.0
NE,2020-06-15,53.0,,,,53.0
NE,2020-06-16,31.0,,,,31.0
NE,2020-06-17,,,,,
NE,2020-06-18,,,,,
NE,2020-06-19,,,,,
NE,2020-06-20,,,,,
NE,2020-06-21,,,,,
NE,2020-06-22,,,,,
NE,2020-06-23,,,,,
NE,2020-06-24,,,,,
NE,2020-06-25,,,,,
NE,2020-06-26,,,,,
NE,2020-06-27,,,,,
NE,2020-06-28,,,,,
NE,2020-06-29,,,,,
NE,2020-06-30,,,,,
NE,2020-07-01,,,,,
NE,2020-07-02,,,,,
NE,2020-07-03,,,,,
NE,2020-07-04,65.0,,,,65.0
NE,2020-07-05,64.0,,,,64.0
NE,2020-07-06,64.0,,,,64.0
NE,2020-07-07,76.0,,,,76.0
NE,2020-07-08,80.0,,,,80.0
NE,2020-07-09,81.0,,,,81.0
NE,2020-07-10,73.0,,,,73.0
NE,2020-07-11,56.0,,,,56.0
NE,2020-07-12,58.0,,,,58.0
NE,2020-07-13,64.0,,,,64.0
NE,2020-07-14,74.0,,,,74.0
NE,2020-07-15,84.0,,,,84.0
NE,2020-07-16,80.0,,,,80.0
NE,2020-07-17,87.0,,,,87.0
NE,2020-07-18,79.0,,,,79.0
NE,2020-07-19,80.0,,,,80.0
NE,2020-07-20,70.0,,,,70.0
NE,2020-07-21,64.0,,,,64.0
NE,2020-07-22,58.0,,,,58.0
NE,2020-07-23,42.0,,,,42.0
NE,2020-07-24,53.0,,,,53.0
NE,2020-07-25,47.0,,,,47.0
NE,2020-07-26,23.0,,,,23.0
NE,2020-07-27,52.0,,,,52.0
NE,2020-07-28,52.0,,,,52.0
NE,2020-07-29,46.0,,,,46.0
NE,2020-07-30,,,,,
NE,2020-07-31,,,,,
NE,2020-08-01,,,,,
NE,2020-08-02,,,,,
NE,2020-08-03,,,,,
NE,2020-08-04,,,,,
NE,2020-08-05,,,,,
NE,2020-08-06,,,,,
NE,2020-08-07,,,,,
NE,2020-08-08,,,,,
NE,2020-08-09,,,,,
NE,2020-08-10,,,,,
NE,2020-08-11,,,,,
NE,2020-08-12,,,,,
NE,2020-08-13,,,,,
