date,station_code,PM2.5,NO2,CO,NO,NOX,NOx_calc,NOX_filled,NOx_sum,NOX_use,NOX_source
2020-12-08 02:00:00,CE,21.74,1.0,3.74,1.8,1.2,2.8,1.2,2.8,1.2,measured
2020-12-08 03:00:00,CE,21.82,15.4,3.69,15.7,14.8,31.1,14.8,31.1,14.8,measured
2020-12-08 04:00:00,CE,15.4,15.4,3.61,15.7,14.8,31.1,14.8,31.1,14.8,measured
2020-12-08 05:00:00,CE,17.1,15.6,3.61,15.9,15.0,31.5,15.0,31.5,15.0,measured
2020-12-08 06:00:00,CE,18.3,15.8,3.6,16.0,15.1,31.8,15.1,31.8,15.1,measured
2020-12-08 07:00:00,CE,16.48,15.8,3.66,16.1,15.2,31.900000000000002,15.2,31.900000000000002,15.2,measured
2020-12-08 08:00:00,CE,18.52,15.9,3.9,16.1,15.2,32.0,15.2,32.0,15.2,measured
2020-12-08 09:00:00,CE,27.94,15.9,4.27,16.2,15.3,32.1,15.3,32.1,15.3,measured
2020-12-08 10:00:00,CE,22.69,16.0,4.24,16.3,15.3,32.3,15.3,32.3,15.3,measured
2020-12-08 14:00:00,CE,29.53,15.9,4.14,16.2,15.2,32.1,15.2,32.1,15.2,measured
2020-12-09 13:00:00,CE,62.4,15.9,4.3,16.2,15.2,32.1,15.2,32.1,15.2,measured
2020-12-09 14:00:00,CE,58.3,15.9,4.29,16.2,15.2,32.1,15.2,32.1,15.2,measured
2020-12-09 18:00:00,CE,18.55,15.8,4.21,16.1,15.1,31.900000000000002,15.1,31.900000000000002,15.1,measured
2020-12-10 14:00:00,CE,56.64,15.8,4.53,16.1,15.1,31.900000000000002,15.1,31.900000000000002,15.1,measured
2020-12-11 16:00:00,CE,,6.5,1.73,6.7,6.3,13.2,6.3,13.2,6.3,measured
2020-12-11 17:00:00,CE,,15.7,4.08,16.0,15.0,31.7,15.0,31.7,15.0,measured
2020-12-11 18:00:00,CE,20.92,15.7,4.03,16.0,15.0,31.7,15.0,31.7,15.0,measured
2020-12-12 14:00:00,CE,22.83,15.8,4.0,16.1,15.1,31.900000000000002,15.1,31.900000000000002,15.1,measured
2020-12-12 16:00:00,CE,27.07,15.7,3.93,16.0,15.0,31.7,15.0,31.7,15.0,measured
2020-12-12 20:00:00,CE,34.23,15.8,4.13,16.1,15.1,31.900000000000002,15.1,31.900000000000002,15.1,measured
2020-12-13 14:00:00,CE,8.82,15.7,3.76,16.0,15.0,31.7,15.0,31.7,15.0,measured
2020-12-13 15:00:00,CE,7.36,15.5,3.71,15.9,14.8,31.4,14.8,31.4,14.8,measured
2020-12-13 16:00:00,CE,7.61,15.4,3.69,15.7,14.7,31.1,14.7,31.1,14.7,measured
2020-12-13 17:00:00,CE,19.32,15.4,3.8,15.7,14.6,31.1,14.6,31.1,14.6,measured
2020-12-13 19:00:00,CE,17.3,15.6,3.85,15.8,14.9,31.4,14.9,31.4,14.9,measured
2020-12-13 20:00:00,CE,14.98,15.7,3.93,16.0,15.0,31.7,15.0,31.7,15.0,measured
2020-12-13 21:00:00,CE,13.16,15.8,3.91,16.0,15.1,31.8,15.1,31.8,15.1,measured
2020-12-13 22:00:00,CE,11.67,15.8,3.81,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2020-12-14 11:00:00,CE,25.02,15.9,4.34,15.9,15.3,31.8,15.3,31.8,15.3,measured
2020-12-14 12:00:00,CE,32.52,15.9,4.33,16.0,15.3,31.9,15.3,31.9,15.3,measured
2020-12-15 10:00:00,CE,56.81,15.8,4.74,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2020-12-15 11:00:00,CE,56.76,15.8,4.78,16.0,15.2,31.8,15.2,31.8,15.2,measured
2020-12-15 14:00:00,CE,86.55,15.8,5.36,15.9,15.1,31.700000000000003,15.1,31.700000000000003,15.1,measured
2020-12-16 05:00:00,CE,9.04,15.7,4.0,15.5,15.1,31.2,15.1,31.2,15.1,measured
2020-12-16 06:00:00,CE,9.09,15.8,4.13,15.6,15.2,31.4,15.2,31.4,15.2,measured
2020-12-16 07:00:00,CE,11.03,15.8,4.2,15.6,15.2,31.4,15.2,31.4,15.2,measured
2020-12-16 11:00:00,CE,20.95,15.9,4.3,16.0,15.3,31.9,15.3,31.9,15.3,measured
2020-12-16 12:00:00,CE,14.38,15.9,4.09,16.0,15.3,31.9,15.3,31.9,15.3,measured
2020-12-17 10:00:00,CE,65.62,15.9,5.08,16.1,15.3,32.0,15.3,32.0,15.3,measured
2020-12-17 17:00:00,CE,12.82,15.7,4.09,15.7,15.1,31.4,15.1,31.4,15.1,measured
2020-12-17 18:00:00,CE,12.39,15.7,4.13,15.6,15.0,31.299999999999997,15.0,31.299999999999997,15.0,measured
2020-12-18 10:00:00,CE,35.47,15.7,4.72,15.8,15.1,31.5,15.1,31.5,15.1,measured
2020-12-18 11:00:00,CE,28.59,15.8,4.82,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2020-12-18 12:00:00,CE,31.4,16.0,4.79,16.1,15.4,32.1,15.4,32.1,15.4,measured
2020-12-18 13:00:00,CE,34.47,15.9,4.64,16.0,15.3,31.9,15.3,31.9,15.3,measured
2020-12-18 14:00:00,CE,49.91,15.8,4.98,15.9,15.1,31.700000000000003,15.1,31.700000000000003,15.1,measured
2020-12-18 15:00:00,CE,58.49,15.7,5.19,15.9,15.0,31.6,15.0,31.6,15.0,measured
2020-12-19 10:00:00,CE,44.55,15.9,5.07,16.0,15.2,31.9,15.2,31.9,15.2,measured
2020-12-19 11:00:00,CE,43.46,15.9,5.13,16.1,15.3,32.0,15.3,32.0,15.3,measured
2020-12-19 12:00:00,CE,33.74,16.0,4.56,16.2,15.3,32.2,15.3,32.2,15.3,measured
2020-12-19 13:00:00,CE,30.43,16.0,4.41,16.2,15.4,32.2,15.4,32.2,15.4,measured
2020-12-20 03:00:00,CE,26.44,15.8,4.68,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2020-12-20 12:00:00,CE,22.62,16.0,4.43,16.1,15.3,32.1,15.3,32.1,15.3,measured
2020-12-20 13:00:00,CE,14.01,16.0,4.31,16.2,15.4,32.2,15.4,32.2,15.4,measured
2020-12-20 19:00:00,CE,19.82,15.9,4.47,15.9,15.3,31.8,15.3,31.8,15.3,measured
2020-12-21 11:00:00,CE,28.77,15.9,4.88,16.1,15.3,32.0,15.3,32.0,15.3,measured
2020-12-21 12:00:00,CE,30.55,16.0,4.95,16.2,15.3,32.2,15.3,32.2,15.3,measured
2020-12-22 21:00:00,CE,40.83,15.8,5.51,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2020-12-23 10:00:00,CE,69.86,15.9,6.36,16.1,15.2,32.0,15.2,32.0,15.2,measured
2020-12-23 11:00:00,CE,64.28,15.9,5.85,16.2,15.3,32.1,15.3,32.1,15.3,measured
2020-12-23 12:00:00,CE,45.3,16.0,5.2,16.2,15.3,32.2,15.3,32.2,15.3,measured
2020-12-23 19:00:00,CE,28.15,15.9,5.14,16.0,15.2,31.9,15.2,31.9,15.2,measured
2020-12-24 12:00:00,CE,19.58,15.9,4.38,15.9,15.3,31.8,15.3,31.8,15.3,measured
2020-12-24 18:00:00,CE,14.8,15.8,4.33,15.5,15.2,31.3,15.2,31.3,15.2,measured
2020-12-25 01:00:00,CE,41.33,15.7,4.71,15.7,15.1,31.4,15.1,31.4,15.1,measured
2020-12-25 02:00:00,CE,46.2,15.7,4.68,15.5,15.1,31.2,15.1,31.2,15.1,measured
2020-12-25 10:00:00,CE,24.85,15.8,4.45,15.7,15.2,31.5,15.2,31.5,15.2,measured
2020-12-25 11:00:00,CE,27.71,15.9,4.48,15.9,15.2,31.8,15.2,31.8,15.2,measured
2020-12-25 12:00:00,CE,27.76,15.9,4.53,15.8,15.3,31.700000000000003,15.3,31.700000000000003,15.3,measured
2020-12-25 18:00:00,CE,13.97,15.8,4.31,15.7,15.2,31.5,15.2,31.5,15.2,measured
2020-12-26 06:00:00,CE,20.17,15.5,4.38,15.3,14.9,30.8,14.9,30.8,14.9,measured
2020-12-26 07:00:00,CE,19.66,15.7,4.42,15.4,15.1,31.1,15.1,31.1,15.1,measured
2020-12-26 08:00:00,CE,29.11,15.7,4.58,15.4,15.1,31.1,15.1,31.1,15.1,measured
2020-12-26 10:00:00,CE,21.96,15.9,4.6,15.7,15.2,31.6,15.2,31.6,15.2,measured
2020-12-26 11:00:00,CE,36.18,15.9,5.0,15.8,15.3,31.700000000000003,15.3,31.700000000000003,15.3,measured
2020-12-26 12:00:00,CE,35.04,16.0,4.88,15.9,15.3,31.9,15.3,31.9,15.3,measured
2020-12-26 13:00:00,CE,38.46,16.0,4.99,16.0,15.4,32.0,15.4,32.0,15.4,measured
2020-12-26 17:00:00,CE,27.1,16.0,4.6,16.0,15.3,32.0,15.3,32.0,15.3,measured
2020-12-26 20:00:00,CE,20.48,15.9,4.61,15.6,15.2,31.5,15.2,31.5,15.2,measured
2020-12-27 09:00:00,CE,20.31,15.9,4.54,15.7,15.2,31.6,15.2,31.6,15.2,measured
2020-12-27 10:00:00,CE,19.03,15.9,4.58,15.9,15.3,31.8,15.3,31.8,15.3,measured
2020-12-27 11:00:00,CE,22.49,16.0,4.54,16.1,15.3,32.1,15.3,32.1,15.3,measured
2020-12-27 12:00:00,CE,25.04,16.1,4.59,16.3,15.4,32.400000000000006,15.4,32.400000000000006,15.4,measured
2020-12-27 13:00:00,CE,,16.2,4.71,16.4,15.5,32.599999999999994,15.5,32.599999999999994,15.5,measured
2020-12-27 14:00:00,CE,,16.2,4.63,16.3,15.5,32.5,15.5,32.5,15.5,measured
2020-12-27 19:00:00,CE,,16.1,4.66,16.1,15.4,32.2,15.4,32.2,15.4,measured
2020-12-27 20:00:00,CE,,16.1,4.76,16.1,15.4,32.2,15.4,32.2,15.4,measured
2020-12-28 09:00:00,CE,45.96,16.0,5.37,16.0,15.4,32.0,15.4,32.0,15.4,measured
2020-12-28 10:00:00,CE,51.31,16.0,5.1,16.0,15.4,32.0,15.4,32.0,15.4,measured
2020-12-28 12:00:00,CE,32.1,16.1,4.98,16.2,15.5,32.3,15.5,32.3,15.5,measured
2020-12-28 13:00:00,CE,54.08,16.2,5.35,16.3,15.5,32.5,15.5,32.5,15.5,measured
2020-12-28 16:00:00,CE,19.57,16.3,4.59,16.4,15.6,32.7,15.6,32.7,15.6,measured
2020-12-28 18:00:00,CE,19.44,16.2,4.62,16.3,15.5,32.5,15.5,32.5,15.5,measured
2020-12-29 03:00:00,CE,44.5,16.0,4.56,16.1,15.4,32.1,15.4,32.1,15.4,measured
2020-12-29 19:00:00,CE,39.22,16.1,4.82,16.2,15.4,32.3,15.4,32.3,15.4,measured
2021-02-04 10:00:00,CE,38.69,16.1,6.62,16.3,15.5,32.400000000000006,15.5,32.400000000000006,15.5,measured
2021-02-04 11:00:00,CE,45.49,16.2,6.41,16.4,15.5,32.599999999999994,15.5,32.599999999999994,15.5,measured
2021-02-04 12:00:00,CE,31.2,16.3,5.97,16.5,15.6,32.8,15.6,32.8,15.6,measured
2021-02-04 13:00:00,CE,24.62,16.3,5.84,16.6,15.6,32.900000000000006,15.6,32.900000000000006,15.6,measured
2021-02-04 14:00:00,CE,18.7,10.7,1.02,10.8,10.2,21.5,10.2,21.5,10.2,measured
2021-02-04 15:00:00,CE,11.49,16.2,,16.5,15.5,32.7,15.5,32.7,15.5,measured
2021-02-04 16:00:00,CE,8.17,16.3,,16.6,15.6,32.900000000000006,15.6,32.900000000000006,15.6,measured
2021-02-04 17:00:00,CE,6.74,16.3,,16.6,15.6,32.900000000000006,15.6,32.900000000000006,15.6,measured
2021-02-05 12:00:00,CE,28.47,16.3,,16.3,15.6,32.6,15.6,32.6,15.6,measured
2021-02-05 13:00:00,CE,24.27,16.3,,16.4,15.6,32.7,15.6,32.7,15.6,measured
2021-02-06 06:00:00,CE,55.14,16.0,,16.2,15.4,32.2,15.4,32.2,15.4,measured
2021-02-06 09:00:00,CE,45.17,16.1,,16.3,15.5,32.400000000000006,15.5,32.400000000000006,15.5,measured
2021-02-06 10:00:00,CE,67.38,16.1,,16.3,15.5,32.400000000000006,15.5,32.400000000000006,15.5,measured
2021-02-06 12:00:00,CE,53.51,16.2,,16.4,15.6,32.599999999999994,15.6,32.599999999999994,15.6,measured
2021-02-07 13:00:00,CE,15.06,16.3,,16.3,15.6,32.6,15.6,32.6,15.6,measured
2021-02-08 12:00:00,CE,48.72,16.2,,16.4,15.6,32.599999999999994,15.6,32.599999999999994,15.6,measured
2021-02-08 13:00:00,CE,42.54,16.3,,16.5,15.6,32.8,15.6,32.8,15.6,measured
2021-02-09 10:00:00,CE,51.14,16.3,,16.5,15.6,32.8,15.6,32.8,15.6,measured
2021-02-09 11:00:00,CE,40.52,16.3,,16.5,15.6,32.8,15.6,32.8,15.6,measured
2021-02-12 16:00:00,CE,27.02,15.9,,16.0,15.3,31.9,15.3,31.9,15.3,measured
2021-02-12 17:00:00,CE,27.9,16.0,,16.1,15.4,32.1,15.4,32.1,15.4,measured
2021-02-12 18:00:00,CE,34.76,16.0,,16.0,15.4,32.0,15.4,32.0,15.4,measured
2021-02-13 00:00:00,CE,17.84,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 01:00:00,CE,16.56,16.0,,16.2,15.4,32.2,15.4,32.2,15.4,measured
2021-02-13 02:00:00,CE,9.44,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 03:00:00,CE,5.39,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 06:00:00,CE,15.54,15.8,,16.0,15.3,31.8,15.3,31.8,15.3,measured
2021-02-13 07:00:00,CE,14.86,15.8,,16.0,15.2,31.8,15.2,31.8,15.2,measured
2021-02-13 11:00:00,CE,,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 12:00:00,CE,24.14,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 20:00:00,CE,36.71,16.0,,16.1,15.4,32.1,15.4,32.1,15.4,measured
2021-02-13 21:00:00,CE,41.54,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-13 22:00:00,CE,36.44,15.9,,16.0,15.3,31.9,15.3,31.9,15.3,measured
2021-02-14 00:00:00,CE,29.58,15.8,,16.0,15.2,31.8,15.2,31.8,15.2,measured
2021-02-14 13:00:00,CE,,15.8,,15.8,15.2,31.6,15.2,31.6,15.2,measured
2021-02-14 21:00:00,CE,11.11,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-14 22:00:00,CE,12.8,15.9,,16.1,15.4,32.0,15.4,32.0,15.4,measured
2021-02-14 23:00:00,CE,5.89,16.0,,16.2,15.4,32.2,15.4,32.2,15.4,measured
2021-02-17 21:00:00,CE,13.21,15.9,,15.9,15.3,31.8,15.3,31.8,15.3,measured
2021-02-18 02:00:00,CE,36.47,15.8,,15.8,15.2,31.6,15.2,31.6,15.2,measured
2021-02-18 03:00:00,CE,26.27,15.7,,15.6,15.1,31.299999999999997,15.1,31.299999999999997,15.1,measured
2021-02-18 04:00:00,CE,20.22,15.8,,15.8,15.2,31.6,15.2,31.6,15.2,measured
2021-02-18 05:00:00,CE,,15.8,,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2021-02-18 08:00:00,CE,43.42,15.7,,15.8,15.1,31.5,15.1,31.5,15.1,measured
2021-02-18 11:00:00,CE,54.37,15.9,,16.0,15.3,31.9,15.3,31.9,15.3,measured
2021-02-18 12:00:00,CE,50.57,15.9,,16.0,15.3,31.9,15.3,31.9,15.3,measured
2021-02-18 14:00:00,CE,53.35,16.0,,16.1,15.4,32.1,15.4,32.1,15.4,measured
2021-02-18 19:00:00,CE,24.67,15.9,,15.9,15.3,31.8,15.3,31.8,15.3,measured
2021-02-18 20:00:00,CE,26.41,15.9,,15.9,15.3,31.8,15.3,31.8,15.3,measured
2021-02-19 05:00:00,CE,23.11,15.9,,16.0,15.3,31.9,15.3,31.9,15.3,measured
2021-02-19 13:00:00,CE,49.26,16.0,,16.1,15.4,32.1,15.4,32.1,15.4,measured
2021-02-19 14:00:00,CE,55.0,16.0,,16.1,15.4,32.1,15.4,32.1,15.4,measured
2021-02-19 22:00:00,CE,26.58,16.0,,16.2,15.3,32.2,15.3,32.2,15.3,measured
2021-02-20 00:00:00,CE,15.37,15.9,,16.1,15.2,32.0,15.2,32.0,15.2,measured
2021-02-20 04:00:00,CE,42.32,15.8,,16.0,15.2,31.8,15.2,31.8,15.2,measured
2021-02-20 05:00:00,CE,45.96,15.8,,16.0,15.2,31.8,15.2,31.8,15.2,measured
2021-02-20 06:00:00,CE,44.28,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-20 07:00:00,CE,46.91,15.9,,16.1,15.3,32.0,15.3,32.0,15.3,measured
2021-02-20 12:00:00,CE,73.82,16.0,,16.2,15.4,32.2,15.4,32.2,15.4,measured
2021-02-21 03:00:00,CE,27.76,15.8,,15.8,15.2,31.6,15.2,31.6,15.2,measured
2021-02-21 04:00:00,CE,26.86,15.9,,15.9,15.3,31.8,15.3,31.8,15.3,measured
2021-02-21 05:00:00,CE,,15.8,,15.9,15.2,31.700000000000003,15.2,31.700000000000003,15.2,measured
2021-02-21 06:00:00,CE,,15.8,,15.8,15.2,31.6,15.2,31.6,15.2,measured
2021-02-21 10:00:00,CE,61.91,15.9,,15.7,15.3,31.6,15.3,31.6,15.3,measured
2021-02-21 12:00:00,CE,70.56,16.0,,15.9,15.3,31.9,15.3,31.9,15.3,measured
2021-02-21 13:00:00,CE,76.44,16.0,,15.9,15.3,31.9,15.3,31.9,15.3,measured
2021-02-22 03:00:00,CE,22.21,15.9,,15.8,15.3,31.700000000000003,15.3,31.700000000000003,15.3,measured
2021-02-22 08:00:00,CE,40.0,16.0,,16.0,15.4,32.0,15.4,32.0,15.4,measured
2021-02-22 09:00:00,CE,53.18,16.0,,16.0,15.4,32.0,15.4,32.0,15.4,measured
2021-02-25 12:00:00,CE,44.48,2.0,,1.1,1.1,3.1,1.1,3.1,1.1,measured
2025-04-23 18:00:00,CE,49.44,12.8,1.5,18.2,15.8,31.0,15.8,31.0,15.8,measured
2025-04-23 19:00:00,CE,47.03,12.0,1.48,21.3,14.9,33.3,14.9,33.3,14.9,measured
2025-04-23 20:00:00,CE,40.0,12.3,1.44,18.1,15.1,30.400000000000002,15.1,30.400000000000002,15.1,measured
2025-04-23 21:00:00,CE,30.71,9.4,1.38,14.5,12.2,23.9,12.2,23.9,12.2,measured
2025-04-23 22:00:00,CE,21.94,6.4,1.34,13.4,8.9,19.8,8.9,19.8,8.9,measured
2025-04-23 23:00:00,CE,25.34,6.0,1.31,13.7,8.6,19.7,8.6,19.7,8.6,measured
2025-04-24 00:00:00,CE,21.96,8.6,1.31,13.2,11.6,21.799999999999997,11.6,21.799999999999997,11.6,measured
2025-04-24 01:00:00,CE,20.47,9.4,1.31,13.6,11.9,23.0,11.9,23.0,11.9,measured
2025-04-30 15:00:00,CE,,7.9,1.39,16.0,11.0,23.9,11.0,23.9,11.0,measured
2025-05-03 15:00:00,CE,6.29,1.3,1.76,0.6,0.8,1.9,0.8,1.9,0.8,measured
2025-05-05 18:00:00,CE,16.83,6.6,0.76,10.3,9.2,16.9,9.2,16.9,9.2,measured
2025-05-06 14:00:00,CE,26.21,10.5,0.71,34.6,13.5,45.1,13.5,45.1,13.5,measured
2025-05-07 12:00:00,CE,27.75,13.9,0.78,33.1,18.2,47.0,18.2,47.0,18.2,measured
2025-05-07 13:00:00,CE,24.67,10.7,0.75,30.7,14.5,41.4,14.5,41.4,14.5,measured
2025-05-07 14:00:00,CE,22.25,11.1,0.74,34.7,14.5,45.800000000000004,14.5,45.800000000000004,14.5,measured
2025-05-08 15:00:00,CE,24.97,6.1,0.83,17.4,9.0,23.5,9.0,23.5,9.0,measured
2025-05-08 16:00:00,CE,,6.5,0.83,25.8,9.4,32.3,9.4,32.3,9.4,measured
2025-05-08 17:00:00,CE,20.85,6.2,0.81,13.3,9.1,19.5,9.1,19.5,9.1,measured
2025-05-08 18:00:00,CE,19.78,6.1,0.83,12.3,8.9,18.4,8.9,18.4,8.9,measured
2025-05-09 13:00:00,CE,13.11,13.8,0.79,22.4,18.6,36.2,18.6,36.2,18.6,measured
2025-05-09 14:00:00,CE,11.23,12.1,0.76,29.1,16.1,41.2,16.1,41.2,16.1,measured
2025-05-09 15:00:00,CE,12.47,11.6,0.79,23.5,15.5,35.1,15.5,35.1,15.5,measured
2025-05-09 16:00:00,CE,13.88,13.3,0.82,24.9,16.9,38.2,16.9,38.2,16.9,measured
2025-05-09 17:00:00,CE,14.28,9.5,0.76,28.0,12.4,37.5,12.4,37.5,12.4,measured
2025-05-09 18:00:00,CE,11.52,9.0,0.76,29.4,11.9,38.4,11.9,38.4,11.9,measured
2025-05-09 19:00:00,CE,9.16,17.1,0.83,41.1,20.1,58.2,20.1,58.2,20.1,measured
2025-05-09 20:00:00,CE,10.32,18.7,0.73,40.6,21.2,59.3,21.2,59.3,21.2,measured
2025-05-09 21:00:00,CE,9.78,17.6,0.83,36.9,19.8,54.5,19.8,54.5,19.8,measured
2025-05-09 22:00:00,CE,15.53,19.5,0.84,35.9,22.2,55.4,22.2,55.4,22.2,measured
2025-05-10 02:00:00,CE,11.65,23.1,0.84,29.1,25.5,52.2,25.5,52.2,25.5,measured
2025-05-10 03:00:00,CE,10.34,21.1,0.87,28.2,23.7,49.3,23.7,49.3,23.7,measured
2025-05-10 04:00:00,CE,12.58,17.8,0.77,28.7,20.1,46.5,20.1,46.5,20.1,measured
2025-05-10 05:00:00,CE,12.23,17.2,0.72,29.6,19.5,46.8,19.5,46.8,19.5,measured
2025-05-10 06:00:00,CE,11.45,15.4,0.67,30.6,17.6,46.0,17.6,46.0,17.6,measured
2025-05-10 07:00:00,CE,10.62,17.4,0.7,32.3,21.2,49.699999999999996,21.2,49.699999999999996,21.2,measured
2025-05-10 09:00:00,CE,15.8,18.7,0.81,29.4,26.6,48.099999999999994,26.6,48.099999999999994,26.6,measured
2025-05-10 10:00:00,CE,14.99,9.7,0.73,24.4,14.2,34.099999999999994,14.2,34.099999999999994,14.2,measured
2025-05-10 11:00:00,CE,8.41,7.6,0.68,25.7,11.4,33.3,11.4,33.3,11.4,measured
2025-05-10 12:00:00,CE,7.98,5.6,0.67,27.6,8.4,33.2,8.4,33.2,8.4,measured
2025-05-10 13:00:00,CE,7.66,5.3,0.65,37.7,8.2,43.0,8.2,43.0,8.2,measured
2025-05-10 14:00:00,CE,7.91,5.6,0.66,29.7,8.6,35.3,8.6,35.3,8.6,measured
2025-05-10 15:00:00,CE,7.69,5.8,0.68,39.3,8.7,45.099999999999994,8.7,45.099999999999994,8.7,measured
2025-05-10 16:00:00,CE,8.9,5.3,0.67,33.5,8.0,38.8,8.0,38.8,8.0,measured
2025-05-10 17:00:00,CE,10.06,6.6,0.66,35.4,9.4,42.0,9.4,42.0,9.4,measured
2025-05-10 18:00:00,CE,8.81,6.1,0.75,35.3,8.8,41.4,8.8,41.4,8.8,measured
2025-05-10 19:00:00,CE,8.96,9.7,0.75,42.8,12.3,52.5,12.3,52.5,12.3,measured
2025-05-10 20:00:00,CE,9.97,16.4,0.78,41.0,18.9,57.4,18.9,57.4,18.9,measured
2025-05-10 21:00:00,CE,10.4,11.5,0.69,44.4,13.8,55.9,13.8,55.9,13.8,measured
2025-05-10 22:00:00,CE,12.85,12.5,0.71,43.9,14.7,56.4,14.7,56.4,14.7,measured
2025-05-10 23:00:00,CE,15.74,16.4,0.74,42.9,18.5,59.3,18.5,59.3,18.5,measured
2025-05-11 00:00:00,CE,18.2,17.3,0.73,41.9,19.5,59.2,19.5,59.2,19.5,measured
2025-05-11 01:00:00,CE,12.85,14.4,0.7,42.0,16.5,56.4,16.5,56.4,16.5,measured
2025-05-11 02:00:00,CE,10.71,14.5,0.71,41.5,16.6,56.0,16.6,56.0,16.6,measured
2025-05-11 03:00:00,CE,10.65,21.0,0.8,40.3,23.3,61.3,23.3,61.3,23.3,measured
2025-05-11 04:00:00,CE,16.92,23.0,0.84,39.4,25.3,62.4,25.3,62.4,25.3,measured
2025-05-11 05:00:00,CE,17.9,17.1,0.74,41.6,19.4,58.7,19.4,58.7,19.4,measured
2025-05-11 06:00:00,CE,17.79,15.7,0.71,41.0,18.2,56.7,18.2,56.7,18.2,measured
2025-05-11 07:00:00,CE,18.4,12.8,0.67,41.7,15.7,54.5,15.7,54.5,15.7,measured
2025-05-11 08:00:00,CE,12.66,19.7,0.8,39.3,26.9,59.0,26.9,59.0,26.9,measured
2025-05-11 09:00:00,CE,15.23,16.3,0.76,30.8,23.0,47.1,23.0,47.1,23.0,measured
2025-05-11 10:00:00,CE,15.95,8.9,0.6,18.1,12.9,27.0,12.9,27.0,12.9,measured
2025-05-11 11:00:00,CE,11.38,3.6,0.51,34.7,6.2,38.300000000000004,6.2,38.300000000000004,6.2,measured
2025-05-11 12:00:00,CE,6.95,3.2,0.49,37.7,5.7,40.900000000000006,5.7,40.900000000000006,5.7,measured
2025-05-11 13:00:00,CE,6.48,2.9,0.49,38.7,5.4,41.6,5.4,41.6,5.4,measured
2025-05-11 14:00:00,CE,6.06,2.9,0.47,36.1,5.4,39.0,5.4,39.0,5.4,measured
2025-05-11 15:00:00,CE,6.03,2.9,0.47,36.5,5.2,39.4,5.2,39.4,5.2,measured
2025-05-11 16:00:00,CE,6.13,3.8,0.5,38.3,6.3,42.099999999999994,6.3,42.099999999999994,6.3,measured
2025-05-11 17:00:00,CE,6.59,5.9,0.51,40.2,8.6,46.1,8.6,46.1,8.6,measured
2025-05-11 18:00:00,CE,7.15,6.8,0.51,41.8,9.4,48.599999999999994,9.4,48.599999999999994,9.4,measured
2025-05-11 20:00:00,CE,7.75,8.1,0.56,11.7,10.2,19.799999999999997,10.2,19.799999999999997,10.2,measured
2025-05-22 02:00:00,CE,8.85,3.4,0.94,10.4,5.7,13.8,5.7,13.8,5.7,measured
2025-05-22 15:00:00,CE,24.72,12.5,1.01,34.5,15.8,47.0,15.8,47.0,15.8,measured
2025-05-22 16:00:00,CE,23.86,10.7,1.02,35.9,13.9,46.599999999999994,13.9,46.599999999999994,13.9,measured
2025-05-22 17:00:00,CE,25.89,11.3,1.03,27.9,14.7,39.2,14.7,39.2,14.7,measured
2025-05-27 13:00:00,CE,45.5,5.2,1.09,24.9,8.3,30.099999999999998,8.3,30.099999999999998,8.3,measured
2025-05-27 14:00:00,CE,50.29,6.8,1.09,13.2,10.4,20.0,10.4,20.0,10.4,measured
2025-05-27 15:00:00,CE,41.28,5.5,1.11,10.1,8.9,15.6,8.9,15.6,8.9,measured
2025-05-27 16:00:00,CE,45.57,7.1,1.11,16.5,10.1,23.6,10.1,23.6,10.1,measured
2025-05-27 19:00:00,CE,35.93,5.7,1.09,9.8,8.3,15.5,8.3,15.5,8.3,measured
2025-05-27 20:00:00,CE,38.48,6.6,1.09,9.2,8.9,15.799999999999999,8.9,15.799999999999999,8.9,measured
2025-05-27 22:00:00,CE,,6.0,1.06,14.8,8.4,20.8,8.4,20.8,8.4,measured
2025-05-27 23:00:00,CE,37.88,6.0,1.02,11.8,8.2,17.8,8.2,17.8,8.2,measured
2025-05-28 00:00:00,CE,37.42,6.1,1.04,18.7,8.2,24.799999999999997,8.2,24.799999999999997,8.2,measured
2025-05-28 01:00:00,CE,34.9,4.1,1.0,9.2,6.2,13.299999999999999,6.2,13.299999999999999,6.2,measured
2025-05-28 02:00:00,CE,33.17,2.9,1.01,12.5,5.0,15.4,5.0,15.4,5.0,measured
